Title1,Title_URL,authors,paper_link,type,Scholarlink,time_since_pull,query_text_match,Keyword
A simulation framework for modeling the within-patient evolutionary dynamics of SARS-CoV-2,https://www.biorxiv.org/content/10.1101/2023.07.13.548462.abstract,"JW Terbot, BS Cooper, JM Good, JD Jensen - bioRxiv, 2023 - biorxiv.org",https://www.biorxiv.org/content/10.1101/2023.07.13.548462.full.pdf,[PDF] biorxiv.org,https://scholar.google.com/citations?user=z6Yw7c8AAAAJ&hl=en&oi=sra,3 days ago,"a simulation framework that enables 19 one to establish  on intra-host 
SARS-CoV-2 evolutionary dynamics: severe  period of coronavirus disease 2019 (CoVID-19) from",tech
Effect of COVID 19 pandemic restrictions on air pollution at a local scale in urban areas affected by high intensity vehicle traffic in Poland,https://yadda.icm.edu.pl/baztech/element/bwmeta1.element.baztech-361df49c-34b6-43cd-835e-0b20104fe0d3,"KB Górka, K Dudzisz - Acta Geophysica, 2023 - yadda.icm.edu.pl",,,https://scholar.google.com/citations?user=13xmaMYAAAAJ&hl=en&oi=sra,3 days ago,"The lockdown in 2020 implemented due to the SARS-CoV-2 pandemic has 
resulted  almost completely shut down during the first coronavirus wave, with nearly no activity.",tech
Risk of severe Covid-19 in prevalent users of α-1 adrenergic receptor antagonists: a national case-control study of Medicare beneficiaries,https://www.sciencedirect.com/science/article/pii/S0002934323004370,"DJ Graham, HS Izurieta, D Zhang, A Avagyan… - The American Journal of …, 2023 - Elsevier",,,,3 days ago,"Severe coronavirus disease 2019 (Covid-19) is characterized by a marked 
increase in circulating inflammatory cytokines and progressive respiratory failure.1., 2, 3 Acute",public_health
Effectiveness of previous infection-induced and vaccine-induced protection against hospitalisation due to omicron BA subvariants in older adults: a test …,https://www.thelancet.com/journals/lanhl/article/PIIS2666-7568(23)00099-5/fulltext,"S Carazo, DM Skowronski, M Brisson… - The Lancet Healthy …, 2023 - thelancet.com",https://www.thelancet.com/journals/lanhl/article/PIIS2666-7568(23)00099-5/fulltext,[HTML] thelancet.com,https://scholar.google.com/citations?user=EbWuYkIAAAAJ&hl=en&oi=sra,3 days ago,"previous SARS-CoV-2 infection  COVID-19 who were tested for SARS-CoV-2 
in acute-care hospitals. Cases were defined as patients who were hospitalised for COVID-19",tech
A reaction–diffusion epidemic model with virus mutation and media coverage: Theoretical analysis and numerical simulation,https://www.sciencedirect.com/science/article/pii/S0378475423002781,"Y Tu, X Meng - Mathematics and Computers in Simulation, 2023 - Elsevier",,,https://scholar.google.com/citations?user=YoGKuZsAAAAJ&hl=en&oi=sra,3 days ago,"respiratory syndrome coronavirus 2 (SARS-CoV-2) is the causative agent of 
the coronavirus disease 2019 (COVID-19), which caused pandemic of COVID-19 and dealt a",tech
Toward an Equity-Driven Conceptual Model of COVID-19 Vaccine Decision-Making for People with IDD,https://digitalcommons.usu.edu/ddnj/vol3/iss2/10/,"L Ocasio-Stoutenburg, R Triana… - Developmental …, 2023 - digitalcommons.usu.edu",https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=1073&context=ddnj,[PDF] usu.edu,,3 days ago,"A novel coronavirus, SARS-CoV-2, known as COVID-19, introduced a global 
public  The total number of COVID-19 cases in the US has reached 94.5 million according to",tech
Health and Quality of Life among People with Intellectual and Developmental Disabilities and Direct Support Professionals during the early United States COVID-19 …,https://digitalcommons.usu.edu/ddnj/vol3/iss2/3/,"E Vinoski Thomas, BM Schram… - Developmental …, 2023 - digitalcommons.usu.edu",https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=1047&context=ddnj,[PDF] usu.edu,https://scholar.google.com/citations?user=eyndVl8AAAAJ&hl=en&oi=sra,3 days ago,"The SARS-CoV-2 (COVID-19) pandemic has affected health and quality of life 
(QoL) for individuals and families particularly in the United States. As of May 31, 2022, over",social
"Viral and antibody dynamics of acute infection with SARS-CoV-2 omicron variant (B. 1.529): a prospective cohort study from Shenzhen, China",https://www.thelancet.com/journals/lanmic/article/PIIS2666-5247(23)00139-8/fulltext,"Y Yang, L Guo, J Yuan, Z Xu, Y Gu, J Zhang… - The Lancet …, 2023 - thelancet.com",https://www.thelancet.com/journals/lanmic/article/PIIS2666-5247(23)00139-8/fulltext,[HTML] thelancet.com,,3 days ago,"with coronavirus disease 2019 (COVID-19). Clin Infect Dis 2020; 71: 799–806.  
with mRNA vaccination against SARS-CoV-2 infection and severe COVID-19 in Qatar: a",clinical_trial
Umbilical cord mesenchymal stem cells overexpressing CXCR7 facilitate treatment of ARDS-associated pulmonary fibrosis via inhibition of Notch/Jag1 …,https://www.sciencedirect.com/science/article/pii/S0753332223009150,"K Xiao, C Liu, H Wang, F Hou, Y Shi, ZR Qian… - Biomedicine & …, 2023 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0753332223009150,[HTML] sciencedirect.com,https://scholar.google.com/citations?user=U643E4EAAAAJ&hl=en&oi=sra,3 days ago,"ARDS is usually caused by lung injury from various underlying diseases, 
infections, disorders, and in the case of COVID-19, SARS-CoV-2 infection can cause ARDS",molecules
New perspective on the immunomodulatory activity of ginsenosides: Focus on effective therapies for post-COVID-19,https://www.sciencedirect.com/science/article/pii/S0753332223009459,"Y Wang, Q Han, S Zhang, X Xing, X Sun - Biomedicine & Pharmacotherapy, 2023 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0753332223009459,[HTML] sciencedirect.com,,3 days ago,"During the severe acute respiratory syndrome coronavirus-2 (SARS-CoV-2), 
ginseng accounts for  The immunopathology of COVID-19 caused by SARS-CoV-2 infection is",long_covid
Mental health and psychosocial support in response to onset of the COVID-19 pandemic: Emotional and Stress Management Intervention (ESMI) in Liberia …,https://jogh.org/wp-content/uploads/2023/07/jogh-13-06010.pdf,"A Garriott, X Phan, K Le Roch, F Massah, SPD Bintu… - 2023 - jogh.org",https://jogh.org/wp-content/uploads/2023/07/jogh-13-06010.pdf,[PDF] jogh.org,,3 days ago,"SARS-CoV-2 as other world regions or as anticipated by experts [7-9]. However, 
research that does exist on the effects of COVID-19  about the novel coronavirus, their expe…",wellbeing
Risk of venous thromboembolism in COVID-19 infection.,https://europepmc.org/article/med/37449583,"M Honkanen, S Sirkeoja, H Viskari… - Internal Medicine …, 2023 - europepmc.org",,,,3 days ago,"coronavirus disease-2019 infection has not been very widely studied. 13 019 
persons with a positive SARS-CoV-2  A positive SARS-CoV-2 test did not increase the risk for",public_health
Impactos da Pandemia da Covid-19 na Atuação de Profissionais de uma Unidade de Internação Psiquiátrica,https://www.e-publicacoes.uerj.br/index.php/revispsi/article/view/77695,"DR Silva, RF Pegoraro - Estudos e Pesquisas em Psicologia, 2023 - e-publicacoes.uerj.br",https://www.e-publicacoes.uerj.br/index.php/revispsi/article/download/77695/47078,[PDF] uerj.br,https://scholar.google.com/citations?user=vW_xeT8AAAAJ&hl=en&oi=sra,3 days ago,"durante a Pandemia da Covid-19 no município em que o  Respiratory 
Syndrome Coronavirus 2 (SARS-CoV-2)  de variáveis do SARS-Cov-2, mudanças nos sintomas",tech
"Relato de Experiência: Escuta Clínica, HIV/AIDS e Covid-19",https://www.e-publicacoes.uerj.br/index.php/revispsi/article/view/77709,"GS Soares - Estudos e Pesquisas em Psicologia, 2023 - e-publicacoes.uerj.br",https://www.e-publicacoes.uerj.br/index.php/revispsi/article/viewFile/77709/47090,[PDF] uerj.br,,3 days ago,"âmbito da ajuda social, humanitária e psicológica durante a pandemia da 
covid-19.  a epidemia da covid-19, doença causada pelo coronavírus SARS-CoV-2, era uma",tech
Differences in Mortality Among Patients with Asthma and COPD Hospitalized with COVID-19,https://www.sciencedirect.com/science/article/pii/S2213219823007778,"Y Liu, H Rajeevan, M Simonov, S Lee… - The Journal of Allergy …, 2023 - Elsevier",,,https://scholar.google.com/citations?user=DS4ld2EAAAAJ&hl=en&oi=sra,3 days ago,"Clinical course and outcomes of 384 critically ill patients with SARS-CoV-2  
Eosinophil responses during COVID- 437 19 infections and coronavirus vaccination.",public_health
"SIRS, SOFA, qSOFA, and NEWS in the diagnosis of sepsis and prediction of adverse outcomes: a systematic review and meta-analysis",https://www.tandfonline.com/doi/abs/10.1080/14787210.2023.2237192,"X Qiu, YP Lei, RX Zhou - Expert Review of Anti-infective Therapy, 2023 - Taylor & Francis",,,,3 days ago,"Score (NEWS), designed to identify patients at high risk of clinical 
deterioration, has also been used for sepsis diagnosis and evaluation of adverse outcomes [Citation19,",tech
Fatores preditores do uso de máscaras faciais como medida preventiva para infecção por SARS-CoV-2: estudo transversal,https://repositorio.unicamp.br/acervo/detalhe/1341981,"CGT Ribeiro, FT Nagahama… - … Programa de Pós …, 2023 - repositorio.unicamp.br",,,,3 days ago,"do SARS-CoV-2.  Coronavirus Disease 2019 (COVID-19). Trata-se de 
um método de baixo custo e não invasivo, que atua na prevenção da transmissão do SARS-CoV-2.",tech
The Impact of Quarantine and Substance Use on Posttraumatic Stress Disorder Symptoms during the COVID-19 Pandemic: A Longitudinal Study on Emerging Adults,https://rave.ohiolink.edu/etdc/view?acc_num=csu1689260788810093,M Reinhardt - 2023 - rave.ohiolink.edu,https://etd.ohiolink.edu/apexprod/rws_etd/send_file/send?accession=csu1689260788810093&disposition=inline,[PDF] ohiolink.edu,,3 days ago,"emerging adults who experience quarantine due to COVID-19 exposure or 
illness  encouragement to remain isolated to contain the spread of COVID-19. Considering this",symptoms
Do peer-based education interventions effectively improve vaccination acceptance? a systematic review,https://bmcpublichealth.biomedcentral.com/articles/10.1186/s12889-023-16294-3,"ELS Gobbo, C Hanson… - BMC Public …, 2023 - bmcpublichealth.biomedcentral.com",https://bmcpublichealth.biomedcentral.com/articles/10.1186/s12889-023-16294-3,[HTML] biomedcentral.com,https://scholar.google.com/citations?user=jYNMFoAAAAAJ&hl=en&oi=sra,3 days ago,"The COVID-19 pandemic illustrated this problem. Based on surveys of general 
public opinions, rates of COVID-19  While the rates of COVID-19 vaccine uptake have been",wellbeing
Community-based organization perspectives on participating in state-wide community canvassing program aimed to reduce COVID-19 vaccine disparities in …,https://bmcpublichealth.biomedcentral.com/articles/10.1186/s12889-023-16210-9,"LN Mansfield, SL Carson… - BMC Public …, 2023 - bmcpublichealth.biomedcentral.com",https://bmcpublichealth.biomedcentral.com/articles/10.1186/s12889-023-16210-9,[HTML] biomedcentral.com,,3 days ago,"SARS-CoV-2 (COVID-19) infection, hospitalization, and death rates have 
disproportionately affected marginalized racial and ethnic (minoritized) populations across the",tech
… RESPIRATÓRIO DE PACIENTES INTERNADOS COM INFECÇÃO SUSPEITA OU CONFIRMADA DE COVID-19 ATENDIDOS PELA FISIOTERAPIA,https://revista.cognitioniss.org/index.php/cogn/article/view/287,"KCB Oti, B de Araújo Mota… - COGNITIONIS …, 2023 - revista.cognitioniss.org",https://revista.cognitioniss.org/index.php/cogn/article/download/287/232,[PDF] cognitioniss.org,,3 days ago,"O SARS-Cov-2 foi identificado pela primeira vez em Wuhan (China) em 
dezembro de 2019. Apesar dos esforços maciços para conter a transmissão viral, uma epidemia",molecules
Effectiveness of BNT162b2 vaccine against symptomatic SARS-CoV-2 infection in children aged 5− 11 years in Japan during Omicron variant predominate …,https://www.jstage.jst.go.jp/article/jea/advpub/0/advpub_JE20230093/_article/-char/ja/,"M Hara, Y Ohta, N Fusazaki, Y Hirota - Journal of Epidemiology, 2023 - jstage.jst.go.jp",https://www.jstage.jst.go.jp/article/jea/advpub/0/advpub_JE20230093/_article/-char/ja/,[HTML] jst.go.jp,,3 days ago,"days ago - Original Article Effectiveness of BNT162b2 vaccine against symptomatic SARS-CoV-2 
infection in children aged 5−11 years in Jap Page 1 This article has been accepted",tech
"The First outbreak of coronavirus disease (COVID-19) at outdoor camping site in South Korea, 2020",https://www.jstage.jst.go.jp/article/jea/advpub/0/advpub_JE20230051/_article/-char/ja/,"NY Kim, S Ahn, GJ Kim, D Kwon, YJ Park… - Journal of …, 2023 - jstage.jst.go.jp",https://www.jstage.jst.go.jp/article/jea/advpub/0/advpub_JE20230051/_pdf,[PDF] jst.go.jp,https://scholar.google.com/citations?user=6DmuMq0AAAAJ&hl=en&oi=sra,3 days ago,"Coronavirus disease 2019 (COVID-19) is transmitted  In South Korea, many 
COVID-19 outbreaks 26 occurred  This study analyzed the COVID-19 outbreak among families",public_health
Epidemiological connectivity between humans and animals across an urban landscape,https://www.pnas.org/doi/abs/10.1073/pnas.2218860120,"JM Hassell, DM Muloi… - Proceedings of the …, 2023 - National Acad Sciences",https://www.pnas.org/doi/pdf/10.1073/pnas.2218860120,[PDF] pnas.org,https://scholar.google.com/citations?user=JyxtLZAAAAAJ&hl=en&oi=sra,3 days ago,"SARS-CoV-2 pandemic. The emergence of novel human pathogens in major 
urban centers (eg, severe acute respiratory syndrome coronavirus… this study (16, 19, 23) We",public_health
Determinants of COVID-19 vaccine readiness and hesitancy among adults in sub-Saharan Africa,https://journals.plos.org/globalpublichealth/article?id=10.1371/journal.pgph.0000713,"SW Abubakari, F Workneh, KP Asante… - PLOS Global Public …, 2023 - journals.plos.org",https://journals.plos.org/globalpublichealth/article?id=10.1371/journal.pgph.0000713,[HTML] plos.org,,3 days ago,"Even as the SARS-CoV-2 infections become  COVID-19 vaccine hesitancy 
in order to develop strategies to promote the intention to get vaccinated against COVID-19 and",public_health
Social and clinical risk factors associated with hospitalized COVID-19 patients in Brussels's deprived and multiethnic areas,https://journals.plos.org/globalpublichealth/article?id=10.1371/journal.pgph.0002039,"J Racape, AC Noel, J Lurel, N Dauby… - PLOS Global Public …, 2023 - journals.plos.org",https://journals.plos.org/globalpublichealth/article?id=10.1371/journal.pgph.0002039,[HTML] plos.org,https://scholar.google.com/citations?user=xLohAWQAAAAJ&hl=en&oi=sra,3 days ago,"All admitted individuals (age ≥ 18 years old) with either a confirmed positive 
SARS-CoV-2 polymerase chain reaction or high clinical suspicion for COVID-19, based on",other_conditions
CHO-produced RBD-Fc subunit vaccines with alternative adjuvants generate immune responses against SARS-CoV-2,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0288486,"S Laotee, M Duangkaew, A Jivapetthai, K Tharakhet… - Plos one, 2023 - journals.plos.org",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0288486,[HTML] plos.org,,3 days ago,"The outbreak of novel coronavirus (SARS-CoV-2) has  against COVID-19 have 
been developed based on  and neutralizing activities against SARS-CoV-2 [19]. This report",tech
Influence of chronic liver diseases on the course and outcome of COVID-19,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0288350,"N Mitrovic, M Sabanovic, A Vujovic, J Jovanovic… - Plos one, 2023 - journals.plos.org",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0288350,[HTML] plos.org,,3 days ago,"Coronavirus disease of 2019 (COVID-19) is a global  study were a confirmed 
SARS-CoV-2 infection with viral DNA  of COVID-19, its course and outcome. The severity of",other_conditions
"Epidemiological analysis of coronavirus disease (COVID-19) patients on ships arriving at Busan port in Korea, 2020",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0288064,"KH Do, J Yang, OS Do, SJ Yoo - Plos one, 2023 - journals.plos.org",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0288064,[HTML] plos.org,,3 days ago,"COVID-19 risk. In this study, we analyzed the epidemiological characteristics of 
COVID-19 patients using COVID-19  first year of the outbreak of COVID-19, 2020. The initial",tech
