Title1,Title_URL,authors,paper_link,type,Scholarlink,time_since_pull,query_text_match
… in income-support payments reduce the demand for charity: A difference-in-difference analysis of charitable-assistance data from Australia over the COVID-19 …,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0287533,"C Ablaza, F Perales, C Parsell, N Middlebrook… - Plos one, 2023 - journals.plos.org",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0287533,[HTML] plos.org,https://scholar.google.com/citations?user=LkMM_fsAAAAJ&hl=en&oi=sra,5 days ago,"% of the population aged 15 and above—received the Coronavirus 
Supplement,  poverty from worsening due to the impacts of COVID-19, but in fact reduced pre-…"
"… and meta‐analysis on the serological, immunological, and cardiac parameters of the multisystem inflammatory syndrome (MIS‐C) associated with SARS‐CoV‐2 …",https://onlinelibrary.wiley.com/doi/abs/10.1002/jmv.28927,"G Ghazizadeh Esslami, S Mamishi… - Journal of Medical …, 2023 - Wiley Online Library",,,,5 days ago,"Coronavirus disease 2019 (COVID-19), induced by the novel severe acute 
respiratory syndrome coronavirus 2 (SARS-CoV-2),  During the global spread of the COVID-19"
Exploring the multifaceted potential of chlorogenic acid: Journey from nutraceutical to nanomedicine,https://www.sciencedirect.com/science/article/pii/S0254629923003587,"SK Singh, K Thakur, V Sharma, M Saini… - South African Journal of …, 2023 - Elsevier",,,https://scholar.google.com/citations?user=e-Ml-EsAAAAJ&hl=en&oi=sra,5 days ago,"It has been reported that CS act against COVID-19 via innate immune stimulation 
… the severe acute respiratory illness coronavirus 2 (SARS-CoV-2) (Zannella et al., 2021)."
Effect of DMARDs on the immunogenicity of vaccines,https://www.nature.com/articles/s41584-023-00992-8,"Y van Sleen, KSM van der Geest… - Nature Reviews …, 2023 - nature.com",,,,5 days ago,"This Review focuses on the impact of DMARDs on influenza and SARS-CoV-2  
infected cells, only some vaccine platforms are potent activators of these cells 18,19 ."
Adjuvant Oligonucleotide Vaccine Increases Survival and Improves Lung Tissue Condition of B6. Cg-Tg (K18-ACE2) 2 Transgenic Mice,https://www.mdpi.com/2218-0532/91/3/35,"VV Oberemok, KV Laikova, KA Yurchenko… - Scientia …, 2023 - mdpi.com",https://www.mdpi.com/2218-0532/91/3/35/pdf,[PDF] mdpi.com,https://scholar.google.com/citations?user=1usyDvsAAAAJ&hl=en&oi=sra,5 days ago,"our next encounter with a SARS-CoV-2 coronavirus pandemic. Unfortunately, 
there  in prophylaxes of COVID-19 and other diseases caused by coronaviruses and RNA"
A Real-World Multicenter Retrospective Observational Study on Polish Experience with Nintedanib Therapy in Patients with Idiopathic Pulmonary Fibrosis …,https://www.mdpi.com/2077-0383/12/14/4635,"S Majewski, AJ Białas, A Barczyk… - Journal of Clinical …, 2023 - mdpi.com",https://www.mdpi.com/2077-0383/12/14/4635,[HTML] mdpi.com,https://scholar.google.com/citations?user=cmZsyKQAAAAJ&hl=en&oi=sra,5 days ago,"were related to coronavirus disease 2019 (COVID-19). This  coronavirus 2 
(SARS-CoV-2), which causes COVID-19, and  and severity of SARS-CoV-2 infections among all"
First Stabilize and then Gradually Recruit: A Paradigm Shift in Protective Mechanical Ventilation for Acute Lung Injury,https://www.mdpi.com/2077-0383/12/14/4633,"GF Nieman, DW Kaczka, PL Andrews, A Ghosh… - Journal of Clinical …, 2023 - mdpi.com",https://www.mdpi.com/2077-0383/12/14/4633,[HTML] mdpi.com,https://scholar.google.com/citations?user=7cP9pnkAAAAJ&hl=en&oi=sra,5 days ago,"days ago - Acute respiratory distress syndrome (ARDS) is associated with a heterogeneous 
pattern of injury throughout the lung parenchyma that alters regional alveolar opening"
Long COVID prevalence and associated characteristics among a South Alabama population,https://www.sciencedirect.com/science/article/pii/S003335062300197X,"CL Daniel, S Fillingim, J James, J Bassler, A Lee - Public Health, 2023 - Elsevier",,,https://scholar.google.com/citations?user=qEcMzisAAAAJ&hl=en&oi=sra,5 days ago,"more than 1.5 million COVID-19 cases and more than  symptoms due to the 
current coronavirus is not novel, as  of SARS-CoV-2 (PASC) after diagnosis of symptomatic"
Global landscape of encephalitis: key priorities to reduce future disease burden,https://academic.oup.com/cid/advance-article-abstract/doi/10.1093/cid/ciad417/7223266,"J Granerod, Y Huang, NWS Davies… - Clinical Infectious …, 2023 - academic.oup.com",https://academic.oup.com/cid/advance-article-pdf/doi/10.1093/cid/ciad417/50861175/ciad417.pdf,[PDF] oup.com,https://scholar.google.com/citations?user=8NTevfUAAAAJ&hl=en&oi=sra,5 days ago,"The effects of Zika virus, severe acute respiratory syndrome coronavirus 2, 
and  BDM is supported to conduct COVID-19 neuroscience research by the UKRI/MRC (MR/…"
Impact of coronavirus disease 2019 (COVID-19) on antimicrobial resistance among major pathogens causing healthcare-associated infection,https://www.sciencedirect.com/science/article/pii/S0929664623002541,"HC Chang, CH Chang, KL Tien, CH Tai, LM Lin… - Journal of the Formosan …, 2023 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0929664623002541,[HTML] sciencedirect.com,,5 days ago,"hand, precautions for preventing SARS-CoV-2 spreading have been applied 
by  and during COVID-19 pandemic, in order to know the effect of COVID-19 on epidemiology"
Systems-level profiling of early peripheral host-response landscape variations across COVID-19 severity states in an Indian cohort,https://www.nature.com/articles/s41435-023-00210-1,"U Banerjee, S Chunchanur, KN Balaji, A Singh… - Genes & …, 2023 - nature.com",,,https://scholar.google.com/citations?user=xc1Q16sAAAAJ&hl=en&oi=sra,5 days ago,"COVID-19 in China, different aspects of the disease have been widely studied. 
Host immune response to SARS-CoV-2  families of viruses including coronaviruses. Our"
PLSCR1 is a cell-autonomous defence factor against SARS-CoV-2 infection,https://www.nature.com/articles/s41586-023-06322-y,"D Xu, W Jiang, L Wu, RG Gaudet, ES Park, M Su… - Nature, 2023 - nature.com",https://www.nature.com/articles/s41586-023-06322-y,[HTML] nature.com,https://scholar.google.com/citations?user=-QTeljoAAAAJ&hl=en&oi=sra,5 days ago,"-SARS-CoV-2 defence. Characterizing its activity will provide insights into how 
cell-autonomous immunity confers frontline resistance during COVID-19  blocks coronavirus"
Prolonged-release pirfenidone in patients with pulmonary fibrosis as a phenotype of post-acute sequelae of COVID-19 pneumonia. Safety and efficacy,https://www.sciencedirect.com/science/article/pii/S0954611123002500,"RH Sansores, A Ramírez-Venegas, F Montiel-Lopez… - Respiratory …, 2023 - Elsevier",,,https://scholar.google.com/citations?user=IFNOmz0AAAAJ&hl=en&oi=sra,5 days ago,"Coronavirus disease 2019 (COVID-19), caused by severe acute respiratory 
syndrome coronavirus-2 (SARS-CoV-2… acute sequelae of COVID-19 (PASC) or Long COVID [4,…"
When the answer is a maybe: a retrospective review of indeterminate SARS-CoV-2 results and their associations,https://www.sciencedirect.com/science/article/pii/S0195670123002153,"AM Dolan, S FitzGerald - Journal of Hospital Infection, 2023 - Elsevier",,,,5 days ago,"Respiratory Syndrome Coronavirus 2 (SARS-CoV-2)  observational study of 
indeterminate SARS-CoV-2 results in an  In the Detected group, a prior diagnosis of COVID-19"
Indol-3-ylglyoxylamide as Privileged Scaffold in Medicinal Chemistry,https://www.mdpi.com/1424-8247/16/7/997,"E Barresi, M Robello, E Baglini, V Poggetti, M Viviano… - Pharmaceuticals, 2023 - mdpi.com",https://www.mdpi.com/1424-8247/16/7/997,[HTML] mdpi.com,https://scholar.google.com/citations?user=YDzoLG4AAAAJ&hl=en&oi=sra,5 days ago,"after therapy discontinuation was observed [18,19]. Unfortunately, when 
administered at  to treat stage I, stage II, or stage III COVID-19 or COVID-19 cytokine storm [157]."
Clinician's Guide to Using Ozanimod for the Treatment of Ulcerative Colitis,https://academic.oup.com/ecco-jcc/advance-article-abstract/doi/10.1093/ecco-jcc/jjad112/7223210,"BE Sands, S Schreiber, I Blumenstein… - Journal of Crohn's …, 2023 - academic.oup.com",https://academic.oup.com/ecco-jcc/advance-article-pdf/doi/10.1093/ecco-jcc/jjad112/50860669/jjad112.pdf,[PDF] oup.com,https://scholar.google.com/citations?user=jmhf3N0AAAAJ&hl=en&oi=sra,5 days ago,"acute respiratory syndrome coronavirus 2 (SARS-CoV-2)  MS who contracted 
COVID-19 had nonserious infections (… patients with serious COVID-19 fully recovered without"
Increased Emergency Department Stays for Mental Health of Insured Youth in Year 2 of the COVID-19 Pandemic—Moving Forward,https://jamanetwork.com/journals/jamapsychiatry/article-abstract/2806890,"KB Wells - JAMA psychiatry, 2023 - jamanetwork.com",,,,5 days ago,"to avoid exposure to the SARSCoV-2 virus and staffing issues)  Articles on 
the effect of the COVID-19 pandemic on  program for the COVID-19 pandemic with input from"
Endothelial Permeability and the Angiopoietin/Tie2 System Following Mild and Severe COVID-19,https://link.springer.com/article/10.1007/s44200-023-00036-2,"C Volleman, R Ibelings, APJ Vlaar, CE van den Brom - Artery Research, 2023 - Springer",https://link.springer.com/article/10.1007/s44200-023-00036-2,[HTML] springer.com,,5 days ago,"distress syndrome coronavirus 2 (SARS-CoV-2), the virus responsible for 
COVID-19,  Accumulating evidence indicates that SARS-CoV-2 has adverse effects on the"
"Impacts of the COVID lockdown on household incomes: evidence from Punjab, India",https://link.springer.com/article/10.1007/s00181-023-02464-0,"A Sanyal, N Singh, R Kapoor - Empirical Economics, 2023 - Springer",https://link.springer.com/article/10.1007/s00181-023-02464-0,[HTML] springer.com,https://scholar.google.com/citations?user=jBwhZo0AAAAJ&hl=en&oi=sra,5 days ago,"The Indian government initially responded relatively quickly to the COVID-19 
pandemic, with a severe nationwide lockdown that was imposed at a few hours’ notice."
Metagenomic assessment of gut microbial communities and risk of severe COVID-19,https://genomemedicine.biomedcentral.com/articles/10.1186/s13073-023-01202-6,"LH Nguyen, D Okin, DA Drew… - Genome …, 2023 - genomemedicine.biomedcentral …",https://genomemedicine.biomedcentral.com/articles/10.1186/s13073-023-01202-6,[HTML] biomedcentral.com,https://scholar.google.com/citations?user=rFnNWVAAAAAJ&hl=en&oi=sra,5 days ago,"have been infected with SARS-CoV-2 and developed coronavirus disease-2019 
(COVID-19),  in gut microbial communities and COVID-19, demonstrating the generalized"
Religious Beliefs Shaping Health Care and Transforming Health Concepts: The Case of Shanghai,https://link.springer.com/article/10.1007/s10943-023-01864-x,"S Gu, K Sokolovskiy, O Evreeva, S Ivleva - Journal of Religion and Health, 2023 - Springer",,,,5 days ago,"Other studies show that the refusal to vaccinate not only against COVID-19 but 
also  and medicine in Eastern Europe during the SARS-COV-2 pandemic: Social context."
Characteristics and outcomes of COVID-19 in patients with plasma cell dyscrasias during the first Omicron wave in Beijing since December 2022: a retrospective study …,https://link.springer.com/article/10.1007/s00277-023-05350-y,"Q He, X Dou, Y Liu, L Wen, F Wang, N Peng… - Annals of …, 2023 - Springer",,,,5 days ago,"coronavirus disease 2019 (COVID-19) pandemic, caused by the severe acute 
respiratory syndrome coronavirus 2 (SARS-CoV-2… In China, the wave of COVID-19 infections"
Pulmonary Co-Infections Detected Premortem Underestimate Postmortem Findings in a COVID-19 Autopsy Case Series,https://www.mdpi.com/2076-0817/12/7/932,"…, J Rabin, NIH COVID-19 Autopsy Consortium… - Pathogens, 2023 - mdpi.com",https://www.mdpi.com/2076-0817/12/7/932,[HTML] mdpi.com,,5 days ago,"A total of 55 cases with proven SARS-CoV-2 testing  respiratory syndrome 
coronavirus SARS-CoV-2 laboratory  widespread vaccination for SARS-CoV-2 was available,"
The Degree of Acceptance of Cocoon Strategy of Vaccination against Influenza and COVID-19 in Palliative Home Care Professionals and Caregivers,https://www.mdpi.com/2076-393X/11/7/1235,"A Kluczna, R Orzeł, A Bardowska, T Dzierżanowski - Vaccines, 2023 - mdpi.com",https://www.mdpi.com/2076-393X/11/7/1235/pdf,[PDF] mdpi.com,https://scholar.google.com/citations?user=JaaoBPUAAAAJ&hl=en&oi=sra,5 days ago,"influenza and SARS-CoV-2 coronavirus vaccination among  was not associated 
with COVID-19 incidence. The overall  We used COVID-19 as a synonym for SARS-CoV-2"
Prognostic Factors Associated with Acute Heart Failure in Patients Admitted for COVID-19: Analysis of the SEMI-COVID-19 Registry,https://www.mdpi.com/2077-0383/12/14/4649,"…, R Gomez Huelgas, SEMI-COVID-19 Network - Journal of Clinical …, 2023 - mdpi.com",https://www.mdpi.com/2077-0383/12/14/4649,[HTML] mdpi.com,,5 days ago,"COVID-19 [13]. Investigations suggest that pericytes represent the primary target 
of SARS-CoV-2  conducted on patients hospitalized for coronavirus infection from 1 March"
Association between development of severe COVID-19 and a polymorphism in the CIAS1 gene that codes for an inflammasome component,https://www.nature.com/articles/s41598-023-38095-9,"TR Tozetto-Mendoza, MC Mendes-Correa… - Scientific Reports, 2023 - nature.com",https://www.nature.com/articles/s41598-023-38095-9,[HTML] nature.com,https://scholar.google.com/citations?user=C8uYYaQAAAAJ&hl=en&oi=sra,5 days ago,"The current ongoing coronavirus disease-2019 (COVID) pandemic is due to 
infection with the severe acute respiratory syndrome coronavirus -2 (SARS-CoV-2) 1,2 . The"
"Dementia, Delirium, and Depression",https://link.springer.com/chapter/10.1007/978-3-031-28628-5_14,"PA Fenstemacher, B Cantazaro, D Hernandez… - Post-Acute and Long …, 2023 - Springer",,,,5 days ago,"of the causative agent, SARS-CoV-2, on the central  Coronaviruses are known 
to invade the CNS and cause  after COVID-19 infection. Ongoing research on the current"
Significance of Anti-COVID-IgA antibody response in COVID-19 breakthrough infection in vaccinated patients–a single-centered study from Pakistan,https://link.springer.com/article/10.1007/s12026-023-09407-y,"S Anis, MA Khan, A Fatima, F Kanani, J Aijaz… - Immunologic …, 2023 - Springer",,,https://scholar.google.com/citations?user=ERT4VDQAAAAJ&hl=en&oi=sra,5 days ago,"coronavirus-2 (SARS-CoV-2) rapidly gripped the world with its transmission, 
vaccine preparation against SARS-CoV-2  of SARS-CoV-2 might cause COVID-19 severity,"
Oral Vaccines: A Better Future of Immunization,https://www.mdpi.com/2076-393X/11/7/1232,"KWY Kwong, Y Xin, NCY Lai, JCC Sung, KC Wu… - Vaccines, 2023 - mdpi.com",https://www.mdpi.com/2076-393X/11/7/1232,[HTML] mdpi.com,https://scholar.google.com/citations?user=EbuYS4oAAAAJ&hl=en&oi=sra,5 days ago,"protein of SARS-CoV-2 has been developed as an oral vaccine against COVID-19 
[57].  a strong immune response and provides protection against SARS-CoV-2 infection."
… There Is No Stopping Point at All Whatsoever”: A Mixed-Methods Analysis of Public Health Workforce Perception on COVID-19 Pandemic Management and …,https://www.mdpi.com/1660-4601/20/14/6350,"T Lee, BJ Becerra, MB Becerra - International Journal of Environmental …, 2023 - mdpi.com",https://www.mdpi.com/1660-4601/20/14/6350,[HTML] mdpi.com,https://scholar.google.com/citations?user=2QxP4GQAAAAJ&hl=en&oi=sra,5 days ago,"COVID-19 pandemic, caused by a highly contagious novel virus called 
SARS-CoV-2,  , in March 2020, Coronavirus Disease 2019 (COVID-19) was declared a pandemic"
Lessons from COVID-19 for Pandemic Preparedness: Proceedings from a Multi-Stakeholder Think Tank,https://academic.oup.com/cid/advance-article-abstract/doi/10.1093/cid/ciad418/7223127,"S Narayanasamy, LH Curtis… - Clinical Infectious …, 2023 - academic.oup.com",https://academic.oup.com/cid/advance-article-pdf/doi/10.1093/cid/ciad418/50860172/ciad418.pdf,[PDF] oup.com,,5 days ago,"While the Coronavirus Disease 2019 (COVID-19) pandemic continues to 
present  and the use of SARS-CoV-2 therapeutics. The COVID-19 pandemic propelled the"
"The impact of the COVID‐19 pandemic on the diagnosis and treatment of skin cancers, a mini review",https://onlinelibrary.wiley.com/doi/abs/10.1002/cnr2.1854,"Z Aryanian, K Balighi, A Goodarzi… - Cancer …, 2023 - Wiley Online Library",https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cnr2.1854,[PDF] wiley.com,https://scholar.google.com/citations?user=oCNANxwAAAAJ&hl=en&oi=sra,5 days ago,"Background: The SARS-Cov-2 pandemic has caused  due to being infected 
to SARS-CoV-2. We focused the  during the coronavirus disease 2019 (COVID-19) period:"
Surface Functionalization of Gold Nanoparticles for Targeting the Tumor Microenvironment to Improve Antitumor Efficiency,https://pubs.acs.org/doi/abs/10.1021/acsabm.3c00202,"KF Tan, LLA In, P Vijayaraj Kumar - ACS Applied Bio Materials, 2023 - ACS Publications",,,https://scholar.google.com/citations?user=rqnFFVQAAAAJ&hl=en&oi=sra,5 days ago,"in vitro studies, switchable zwitterionic AuNPs showed a higher uptake in HeLa 
cells at slightly acidic pH (pH 6) but a very low uptake of AuNPs at neutral pH 7.4 (Figure 19…"
Mobility perceptions regarding the COVID-19 pandemic from around the world,https://www.sciencedirect.com/science/article/pii/S2214367X23000820,"K Shakeel, K Wijayaratna, DM Barbieri, B Lou… - Travel Behaviour and …, 2023 - Elsevier",https://www.sciencedirect.com/science/article/pii/S2214367X23000820,[HTML] sciencedirect.com,https://scholar.google.com/citations?user=jfoPyDIAAAAJ&hl=en&oi=sra,5 days ago,"COVID-19 is the seventh discovered coronavirus that can be transferred to 
humans, and it is the cause of severe acute respiratory syndrome coronavirus 2 (SARS-COV-2) (…"
Pattern-recognition receptors (PRRs) in SARS-CoV-2,https://www.sciencedirect.com/science/article/pii/S0024320523005751,"A Isazadeh, JA Heris, P Shahabi, R Mohammadinasab… - Life Sciences, 2023 - Elsevier",,,https://scholar.google.com/citations?user=8V4FltMAAAAJ&hl=en&oi=sra,5 days ago,"Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) is a  of 
SARS-CoV-2 infection. In this review, we discuss the immunopathogenesis pathways of COVID-19"
Analysis of RBD-ACE2 interactions in livestock species as a factor in the spread of SARS-CoV-2 among animals,https://www.sciencedirect.com/science/article/pii/S2451943X23000200,"M Peka, V Balatsky - Veterinary and Animal Science, 2023 - Elsevier",https://www.sciencedirect.com/science/article/pii/S2451943X23000200,[HTML] sciencedirect.com,https://scholar.google.com/citations?user=WxhSSRAAAAAJ&hl=en&oi=sra,5 days ago,"the emergence of new animal reservoirs of COVID-19. This study aimed to 
identify animal  syndrome coronavirus-2 (SARS-CoV-2) emerged, which caused the COVID-19"
Determinants of COVID-19 Vaccination Decision-Making Behaviors among Pregnant Women in Sub-Saharan Africa: A Scoping Review,https://www.mdpi.com/2076-393X/11/7/1233,"S Ayieko, K Baker, SE Messiah, B Lewis, C Markham - Vaccines, 2023 - mdpi.com",https://www.mdpi.com/2076-393X/11/7/1233,[HTML] mdpi.com,https://scholar.google.com/citations?user=bJQOLq8AAAAJ&hl=en&oi=sra,5 days ago,"255,912 deaths related to coronavirus disease 2019 (COVID-19) would have 
been  and phrases: Coronavirus, COVID-19, COVID-19 vaccine, SARS-CoV-2 vaccines, “…"
Normoferremia in Patients with Acute Bacterial Infections—A Hitherto Unexplored Field of the Dichotomy between CRP and Ferritin Expression in Patients …,https://www.mdpi.com/1422-0067/24/14/11350,"T Levinson, E Feigin, S Berliner… - International Journal of …, 2023 - mdpi.com",https://www.mdpi.com/1422-0067/24/14/11350,[HTML] mdpi.com,https://scholar.google.com/citations?user=hFYK9b0AAAAJ&hl=en&oi=sra,5 days ago,"In the present study, we noted few patients with COVID-19, probably due to 
the fact the hyperferritinemia is generally found in patients with COVID-19, who are only rarely"
Importance of Demographic and Clinical Features in Evaluating the Severity of COVID-19 in Hospitalized Patients: A Serbian Retrospective Study in the First …,https://www.mdpi.com/2077-0383/12/14/4638,"J Aritonovic Pribakovic, M Peric, A Milenkovic… - Journal of Clinical …, 2023 - mdpi.com",https://www.mdpi.com/2077-0383/12/14/4638,[HTML] mdpi.com,,5 days ago,"coronavirus named the severe acute respiratory syndrome coronavirus-2 (SARS-CoV-2… 
Globally, by May 2023, there have been 766,440,796 confirmed cases of COVID-19…"
Diabetic Ketoacidosis and Long-Term Insulin Requirements in Youths with Newly Diagnosed Type 2 Diabetes During the SARS-CoV-2 Pandemic,https://www.sciencedirect.com/science/article/pii/S1530891X23004718,"S Hao, K Cossen, AL Westbrook, GE Umpierrez… - Endocrine Practice, 2023 - Elsevier",,,https://scholar.google.com/citations?user=_r7sEooAAAAJ&hl=en&oi=sra,5 days ago,"coronavirus disease 2019 (COVID-19) pandemic caused by severe acute 
respiratory syndrome coronavirus 2 (SARS-CoV-2)  We hypothesized that SARS-CoV-2 infection"
Regional Implications of COVID-19,https://journals.sagepub.com/doi/abs/10.1177/01600176231189433,"S Bourdin, N Levratto - International Regional Science …, 2023 - journals.sagepub.com",,,https://scholar.google.com/citations?user=KFLFnasAAAAJ&hl=en&oi=sra,5 days ago,", and interconnectedness of COVID-19 cases. It explores the  The COVID-19 
pandemic has had a profound impact on  2019 in China, the coronavirus epidemic, declared a"
The impact of the COVID-19 pandemic on Mediterranean diet adherence: A narrative systematic review,https://journals.sagepub.com/doi/abs/10.1177/02601060231187511,"F Farrugia, D Refalo, D Bonello… - Nutrition and …, 2023 - journals.sagepub.com",,,,5 days ago,"The aim of this narrative systematic review is to explore the effects of the COVID-19 
… to the Mediterranean diet during the COVID-19 lockdown period. However, individuals"
… of Positive and Negative Affect in the Relationship between Death Anxiety and Italian Students' Perceptions of Distance Learning Quality during the COVID-19 …,https://www.mdpi.com/2075-4698/13/7/163,"MR Sergi, L Picconi, A Fermani, R Bongelli, S Lezzi… - Societies, 2023 - mdpi.com",https://www.mdpi.com/2075-4698/13/7/163,[HTML] mdpi.com,https://scholar.google.com/citations?user=hUFWH-QAAAAJ&hl=en&oi=sra,5 days ago,"SARS-CoV-2 virus, responsible for the severe acute respiratory syndrome (COVID-19),  
The countries with the highest number of deaths because of COVID-19 were North"
Assessing the Risk of Depression Tendency in Pregnancy and Puerperium during COVID-19 Pandemic in Poland,https://www.mdpi.com/2227-9032/11/14/2005,"U Sioma-Markowska, P Krawczyk, A Brzęk - Healthcare, 2023 - mdpi.com",https://www.mdpi.com/2227-9032/11/14/2005,[HTML] mdpi.com,,5 days ago,"The SARS-CoV-2 virus pandemic has brought many threats to the mental health 
of  is seven times higher during the COVID-19 pandemic, with an estimated overall global"
Sex differences in cerebral venous sinus thrombosis after adenoviral vaccination against COVID-19,https://journals.sagepub.com/doi/abs/10.1177/23969873231185213,"A Scutelnic, A van de Munckhof… - European stroke …, 2023 - journals.sagepub.com",https://journals.sagepub.com/doi/full/10.1177/23969873231185213,[HTML] sagepub.com,,5 days ago,"Vaccine-induced immune thrombotic thrombocytopenia (VITT) is a rare but 
severe adverse reaction after adenoviral vaccination for SARS-CoV-2. It may cause thromboses"
"An update on vitamin D status in sunshine-abundant Thailand, 2019–2020",https://www.sciencedirect.com/science/article/pii/S0899900723001892,"L Chailurkit, B Ongphiphadhanakul, W Aekplakorn - Nutrition, 2023 - Elsevier",,,https://scholar.google.com/citations?user=WZZZOK4AAAAJ&hl=en&oi=sra,5 days ago,"In addition, recently, a link has been uncovered between vitamin D deficiency 
and an increased risk of SARS-CoV-2 (COVID-19) infection and mortality [8,9]. Therefore,"
New cyclic arylguanidine scaffolds as a platform for development of antimicrobial and antiviral agents,https://www.sciencedirect.com/science/article/pii/S0045206823003917,"P Zaręba, AK Drabczyk, S Wnorowska, A Wnorowski… - Bioorganic …, 2023 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0045206823003917,[HTML] sciencedirect.com,https://scholar.google.com/citations?user=CclCh3UAAAAJ&hl=en&oi=sra,6 days ago,"respiratory syndrome coronavirus 2 (SARS-CoV-2)  SARS-CoV-2 virus into 
host cells, which is associated with the potential antiviral activity in the treatment of COVID-19…"
Clinical Strategies and Therapeutics for Human Monkeypox Virus: A Revised Perspective on Recent Outbreaks,https://www.mdpi.com/1999-4915/15/7/1533,"N Ghosh, L Chacko, J Vallamkondu, T Banerjee… - Viruses, 2023 - mdpi.com",https://www.mdpi.com/1999-4915/15/7/1533,[HTML] mdpi.com,https://scholar.google.com/citations?user=31I7mjQAAAAJ&hl=en&oi=sra,6 days ago,"The WHO has already warned that the world might face another challenge 
resembling the COVID-19 pandemic, in the form of the HMPX outbreak. Hence, it is the need of"
Rapid On-Site Detection of SARS-CoV-2 Using RT-LAMP Assay with a Portable Low-Cost Device,https://www.mdpi.com/2079-6374/13/7/724,"Q Fu, X Pang, Z Su, Y Yang, Y Liu, Z Zhang, Y Fu… - Biosensors, 2023 - mdpi.com",https://www.mdpi.com/2079-6374/13/7/724,[HTML] mdpi.com,,6 days ago,"acute respiratory syndrome coronavirus 2 (SARS-CoV-2),  detect SARS-CoV-2 
in the early stages of the COVID-19  -site detection method of SARS-CoV-2 using a thermos"
Bariatric Patient Engagement in a Pre-surgery Virtual Patient Navigation Platform (VPNP),https://link.springer.com/article/10.1007/s11695-023-06558-7,"A Chee, M Abdel-Rasoul, K Zoretich, K Diaz, SF Noria - Obesity Surgery, 2023 - Springer",,,https://scholar.google.com/citations?user=0Z80Y2oAAAAJ&hl=en&oi=sra,6 days ago,"delayed or canceled during the COVID-19 pandemic due to this  were affected 
by COVID-19-related shutdowns,  timeframe imposed by COVID-19 shutdowns and delays"
The Role of Machine Learning and Artificial Intelligence in Improving Health Outcomes in Africa During and After the Pandemic: What Are We Learning on the …,https://link.springer.com/chapter/10.1007/978-3-031-28686-5_7,"F Mlambo, C Chironda, J George… - The Fourth Industrial …, 2023 - Springer",,,https://scholar.google.com/citations?user=tZydJvkAAAAJ&hl=en&oi=sra,6 days ago,"The COVID-19 pandemic has placed a huge stress on  The study aims were 
to classify patients as COVID-19  who had at least one SARS-CoV-2 PCR test done via the"
An Overview of Forecast Analysis with ARIMA Models during the COVID-19 Pandemic: Methodology and Case Study in Brazil,https://www.mdpi.com/2227-7390/11/14/3069,"R Ospina, JAM Gondim, V Leiva, C Castro - Mathematics, 2023 - mdpi.com",https://www.mdpi.com/2227-7390/11/14/3069,[HTML] mdpi.com,https://scholar.google.com/citations?user=ccctHkQAAAAJ&hl=en&oi=sra,6 days ago,"The emergence of the Sars-CoV-2 coronavirus at the end of 2019 marked 
the onset of a global pandemic that has since infected over 560 million people and resulted in"
Outcomes of critically ill older adults with COVID-19: a multicentre retrospective cohort study,https://link.springer.com/article/10.1007/s12630-023-02518-y,"K Heybati, EKC Wong, J Watt, H Zou… - Canadian Journal of …, 2023 - Springer",,,,6 days ago,"chain reaction-confirmed acute SARS-CoV-2 infection. We excluded 
patients who  admission for COVID-19 and 2) required ICU management for non-COVID-19-related"
Abstracts from the 26th Nordic Congress of Gerontology,https://www.mdpi.com/2673-9259/3/3/16,"J Thuesen, C Nilsson, P Caserotti - 2023 - mdpi.com",https://www.mdpi.com/2673-9259/3/3/16,[HTML] mdpi.com,,6 days ago,"I will look at the COVID-19 lockdown from the viewpoint of those older adults 
without  While rather low SARS-CoV-2 incidence rates during last summer allowed some hope"
Navigating a Tight Rope Between African Philosophy and Economics: Will the African Union Sustain the Spirit of Ujamaa in the Advent of COVID-19?,https://link.springer.com/chapter/10.1007/978-3-031-30541-2_5,"MT Pasara - … in Africa: Decolonisation and Transformation Prospects, 2023 - Springer",,,https://scholar.google.com/citations?user=bABhHn0AAAAJ&hl=en&oi=sra,6 days ago,"The coronavirus disease (COVID-19) “is an infectious disease caused by 
SARS-CoV-2 virus. Coronaviruses are a family of diseases which include cold and"
"Treatment and care received by children hospitalized with COVID-19 in a large hospital network in the United States, February 2020 to September 2021",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0288284,"CC Fuller, A Cosgrove, M Shinde, E Rosen… - Plos one, 2023 - journals.plos.org",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0288284,[HTML] plos.org,https://scholar.google.com/citations?user=XA8CuiMAAAAJ&hl=en&oi=sra,6 days ago,"COVID-19 [21, 22]. As treatment patterns and illness severity may be influenced 
by both COVID-19 vaccination status and SARS-CoV-2  Coronavirus infection, unspecified)…"
